Department,Job Title,Job Area,Standard Hours,Marital Status,Hourly Rate,FULLTIME_IND,Days in Role,days_employed,Years of Service,Job Code,apprenticeship_ind,Pay Group,term_ind,Days Employed When Survey Sent,Days With Company on Submit of Survey,PC,Division,,Job Title,ED & DHS Average Rating,Immediate Supervisor Average Rating,Communication and Campus Average Rating,Department Morale Rating
,Director of Plant Services,Director,,M,22.33,1,,853,2.336986301,,0,,1,180,189,107,Southeast Indiana,Region I,Director of Plant Services,4.88,5,5,5
,Licensed Practical Nurse,Licensed Practical Nurse,,M,19.89,0,,909,2.490410959,,0,,1,180,176,149,Southeast Indiana,Region I,Licensed Practical Nurse,4,3.88,4,4
,Licensed Practical Nurse,Licensed Practical Nurse,,M,20.25,1,,825,2.260273973,,0,,1,90,95,123,Central South Indiana,Region H,Licensed Practical Nurse,4,4,4,4
,Director of Health Services,Director,40,M,45.67,1,23,1205,3.301369863,100001,0,H7L,1,180,189,162,North Central Indiana,Region E,Director of Health Services,5,5,5,5
,Dining Services Assistant,Dining Services,,M,11.69,1,,895,2.452054795,,0,,1,30,28,146,South Kentucky,Region D,Dining Services Assistant,4.13,4.5,4,3
,Environmental Services Asst,Environmental Services Asst,,S,10.45,1,,689,1.887671233,,0,,1,180,183,139,North Indiana,Region F,Environmental Services Asst,3,3,3,4
,Director of Assisted Living,Director,,M,33.65,1,,959,2.62739726,,0,,1,90,93,154,South Kentucky,Region D,Director of Assisted Living,5,5,5,5
,Activities Associate,Activities Associate,40,M,12,1,69,1046,2.865753425,600002,0,H7L,1,90,96,411,North Ohio,Region A,Activities Associate,5,5,5,5
,Licensed Practical Nurse,Licensed Practical Nurse,,S,17.71,0,,860,2.356164384,,0,,1,90,84,151,Southeast Indiana,Region I,Licensed Practical Nurse,4.75,4.88,5,5
,Director of Environmental Svcs,Director,,S,16.02,1,,811,2.221917808,,0,,1,30,40,164,Southeast Indiana,Region I,Director of Environmental Svcs,5,4.13,5,5
,Cook,Dining Services,,S,10.5,0,,789,2.161643836,,0,,1,30,34,304,Southwest Indiana,Region C,Cook,5,5,5,5
,Licensed Practical Nurse,Licensed Practical Nurse,,M,26.26,1,,951,2.605479452,,0,,1,90,98,122,Closed,CLOSED,Licensed Practical Nurse,4,4,3.83,4
,Dining Services Assistant,Dining Services,,S,11.07,1,,548,1.501369863,,0,,1,30,31,145,South Kentucky,Region D,Dining Services Assistant,3.75,3.63,4.17,4
,Licensed Practical Nurse,Licensed Practical Nurse,,M,18.66,0,,754,2.065753425,,0,,1,180,-98,414,North Ohio,Region A,Licensed Practical Nurse,4.63,5,5,5
,Dining Services Assistant,Dining Services,,M,10.56,0,,881,2.41369863,,0,,1,30,31,163,Southwest Indiana,Region C,Dining Services Assistant,5,5,4.83,5
,Life Enrichment Director,Director,,M,18,1,,738,2.021917808,,0,,1,90,102,148,South Kentucky,Region D,Life Enrichment Director,4,4.38,3.83,4
,Community Services Rep,Community Services Rep,,S,33.38,1,,698,1.912328767,,0,,1,30,31,147,South Kentucky,Region D,Community Services Rep,5,5,5,5
,Environmental Services Asst,Environmental Services Asst,,S,10,0,,663,1.816438356,,0,,1,90,97,409,Central Ohio,Region J,Environmental Services Asst,4,4,4,5
,Executive Director,Executive Director,,M,46.59,1,,952,2.608219178,,0,,1,365,371,170,North Indiana,Region F,Executive Director,0,4.88,4.5,4
,AP/Payroll Coordinator,Finance,40,M,19.28,1,784,784,2.147945205,200006,0,H7L,1,30,35,506,North Michigan,Region B,AP/Payroll Coordinator,4.86,5,4.5,5
,Activities Associate,Activities Associate,,S,10.25,0,,531,1.454794521,,0,,1,30,31,103,Southwest Indiana,Region C,Activities Associate,5,5,5,5
,Life Enrichment Director,Director,,S,18.26,1,,4319,11.83287671,,0,,1,30,3819,139,North Indiana,Region F,Life Enrichment Director,5,5,5,5
,Guest Relations,Guest Relations,,S,15,1,,462,1.265753425,,0,,1,30,29,173,Central South Indiana,Region H,Guest Relations,5,5,5,5
,Licensed Practical Nurse,Licensed Practical Nurse,,S,23.75,1,,629,1.723287671,,0,,1,90,92,156,North Indiana,Region F,Licensed Practical Nurse,2.63,2.75,2.67,3
,Cook,Dining Services,,M,10.5,1,,706,1.934246575,,0,,1,180,185,418,South Ohio,Region G,Cook,3,2.75,2.83,1
,Assistant Director Health Svcs,Director,,M,35.35,1,,1190,3.260273973,,0,,1,365,379,412,South Ohio,Region G,Assistant Director Health Svcs,4.13,4,4,4
,Director of Social Services,Director,,M,25.21,1,,1057,2.895890411,,0,,1,90,98,173,Central South Indiana,Region H,Director of Social Services,3.63,3.63,3,0
,Environmental Services Asst,Environmental Services Asst,,S,10.09,0,,1133,3.104109589,,0,,1,180,186,124,North Indiana,Region F,Environmental Services Asst,4,5,4,5
,MDS-Float,Other,40,M,0,1,246,697,1.909589041,900507,0,8FX,0,30,-1509,900,TMS Home Office,Home Office,MDS-Float,4,4,4,4
,Dining Services Assistant,Dining Services,,S,9.98,0,,973,2.665753425,,0,,1,365,364,140,North Indiana,Region F,Dining Services Assistant,4.5,4.75,4.5,5
,Life Enrichment Director,Director,,M,18,1,,738,2.021917808,,0,,1,90,181,148,South Kentucky,Region D,Life Enrichment Director,4.13,4.88,4.83,4
,Community Services Rep,Community Services Rep,,M,26.63,1,,1140,3.123287671,,0,,1,365,410,305,Southwest Indiana,Region C,Community Services Rep,5,5,5,5
,Environmental Services Asst,Environmental Services Asst,,S,10.45,1,,699,1.915068493,,0,,1,90,90,412,South Ohio,Region G,Environmental Services Asst,4.38,5,4,5
,Environmental Services Asst,Environmental Services Asst,,S,10.27,0,,559,1.531506849,,0,,1,30,30,303,Southwest Indiana,Region C,Environmental Services Asst,4.88,4.88,4.17,5
,Floor Technician,Technician,,M,10.25,1,,559,1.531506849,,0,,1,30,30,162,North Central Indiana,Region E,Floor Technician,4,4,4,4
,Dining Services Assistant,Dining Services,,S,10,0,,585,1.602739726,,0,,1,30,-82,411,North Ohio,Region A,Dining Services Assistant,5,5,5,5
,Licensed Practical Nurse,Licensed Practical Nurse,,M,17.5,1,,895,2.452054795,,0,,1,30,29,423,Central Ohio,Region J,Licensed Practical Nurse,5,4.63,5,4
,Unit Coordinator/Mgr,Manager,,M,27.73,1,,1049,2.873972603,,0,,1,180,185,122,Closed,CLOSED,Unit Coordinator/Mgr,5,5,4,4
,Life Enrichment Director,Director,,M,15,1,,867,2.375342466,,0,,1,90,99,130,North Indiana,Region F,Life Enrichment Director,3.13,5,4.17,5
,Transportation Associate,Transportation Associate,,S,11,1,,804,2.202739726,,0,,1,30,36,141,North Central Indiana,Region E,Transportation Associate,3.75,4.5,4,4
,Payroll Specialist,Finance,40,S,0,1,1148,1490,4.082191781,900032,0,H7L,1,180,183,900,TMS Home Office,Home Office,Payroll Specialist,5,5,5,5
,Community Services Rep,Community Services Rep,,M,25.11,1,,1113,3.049315068,,0,,1,180,184,173,Central South Indiana,Region H,Community Services Rep,5,5,5,4
,Environmental Services Asst,Environmental Services Asst,5,S,11.99,0,53,786,2.153424658,400002,0,H7L,1,90,-1001,135,North Central Indiana,Region E,Environmental Services Asst,4.88,5,4.83,5
,Environmental Services Asst,Environmental Services Asst,,M,8.75,1,,720,1.97260274,,0,,1,30,34,117,Southwest Indiana,Region C,Environmental Services Asst,5,5,4.5,4
,Dining Services Assistant,Dining Services,20,S,10.76,0,811,811,2.221917808,,0,H7L,1,30,42,165,Central South Indiana,Region H,Dining Services Assistant,5,5,5,5
,Director of Social Services,Director,,S,21.42,1,,755,2.068493151,,0,,1,180,185,169,North Indiana,Region F,Director of Social Services,4,0,4,0
,Licensed Practical Nurse,Licensed Practical Nurse,,M,18.66,0,,754,2.065753425,,0,,1,180,184,414,North Ohio,Region A,Licensed Practical Nurse,5,5,4.83,5
,Executive Director,Executive Director,,M,49.52,1,,665,1.821917808,,0,,1,90,95,132,North Indiana,Region F,Executive Director,4.75,5,4.5,5
,Dining Services Assistant,Dining Services,,S,10.45,0,,516,1.41369863,,0,,1,30,31,122,Closed,CLOSED,Dining Services Assistant,3.4,1.17,2,2
,Dining Services Assistant,Dining Services,,S,10.45,0,,581,1.591780822,,0,,1,90,93,171,Central South Indiana,Region H,Dining Services Assistant,4.75,5,3.17,5
,Environmental Services Asst,Environmental Services Asst,,M,10.87,1,,690,1.890410959,,0,,1,180,183,171,Central South Indiana,Region H,Environmental Services Asst,3.88,4,3.17,4
,Dining Services Assistant,Dining Services,40,S,11.87,1,,639,1.750684932,,0,H7L,1,30,29,171,Central South Indiana,Region H,Dining Services Assistant,4,4,4,4
,Environmental Services Asst,Environmental Services Asst,,M,9.75,1,,516,1.41369863,,0,,1,30,30,151,Southeast Indiana,Region I,Environmental Services Asst,5,2.13,4,2
,Customer Service Specialist,Customer Service Specialist,,S,16.28,1,,1146,3.139726027,,0,,1,365,365,148,South Kentucky,Region D,Customer Service Specialist,5,5,5,5
,Environmental Services Asst,Environmental Services Asst,,S,11.25,1,,952,2.608219178,,0,,1,365,365,508,North Michigan,Region B,Environmental Services Asst,2,3,1.67,3
,Cook,Dining Services,,S,11.55,1,,451,1.235616438,,0,,1,30,37,501,North Michigan,Region B,Cook,5,5,5,5
,Cook,Dining Services,,S,11.55,1,,691,1.893150685,,0,,1,30,31,118,Southeast Indiana,Region I,Cook,3.38,3,3.17,4
,Dining Services Assistant,Dining Services,,S,9,0,,860,2.356164384,,0,,1,30,31,108,Southwest Indiana,Region C,Dining Services Assistant,5,5,5,5
,Director of Social Services,Director,,S,21.42,1,,755,2.068493151,,0,,1,90,94,169,North Indiana,Region F,Director of Social Services,5,0,5,0
,Business Office Manager,Manager,,S,21.3,1,,644,1.764383562,,0,,1,30,36,173,Central South Indiana,Region H,Business Office Manager,5,5,4,4
,Director of Social Services,Director,,M,28,1,,594,1.62739726,,0,,1,90,98,167,North Central Indiana,Region E,Director of Social Services,4.5,4.43,3.8,4
,Transportation Associate,Transportation Associate,,M,10.3,1,,710,1.945205479,,0,,1,180,188,414,North Ohio,Region A,Transportation Associate,5,5,5,5
,Licensed Practical Nurse,Licensed Practical Nurse,,S,20.4,1,,965,2.643835616,,0,,1,90,97,141,North Central Indiana,Region E,Licensed Practical Nurse,4.38,4,4,5
,Licensed Practical Nurse,Licensed Practical Nurse,,S,22.52,1,,797,2.183561644,,0,,1,365,369,509,North Michigan,Region B,Licensed Practical Nurse,3.63,3.38,2.83,3
,Cook,Dining Services,40,M,12.99,1,1126,1126,3.084931507,,0,H7L,1,180,182,136,North Central Indiana,Region E,Cook,4.75,4.5,4.17,5
,Licensed Practical Nurse,Licensed Practical Nurse,,M,23.25,0,,664,1.819178082,,0,,1,180,182,139,North Indiana,Region F,Licensed Practical Nurse,3.88,4,3.6,0
,Activities Associate,Activities Associate,,M,10,1,,1042,2.854794521,,0,,1,180,182,119,Southwest Indiana,Region C,Activities Associate,5,5,4.33,5
,Cook,Dining Services,,M,10.5,1,,1230,3.369863014,,0,,1,365,371,106,North Central Indiana,Region E,Cook,5,5,5,5
,Life Enrichment Director,Director,,S,15.01,0,,1006,2.756164384,,0,,1,90,93,131,Southwest Indiana,Region C,Life Enrichment Director,4,4,4,4
,Licensed Practical Nurse,Licensed Practical Nurse,,S,19.33,1,,860,2.356164384,,0,,1,90,99,107,Southeast Indiana,Region I,Licensed Practical Nurse,4,4,3.83,4
,Activities Associate,Activities Associate,,S,15,1,,845,2.315068493,,0,,1,0,99,142,Southwest Indiana,Region C,Activities Associate,5,5,5,5
,Environmental Services Asst,Environmental Services Asst,,S,11.08,0,,1170,3.205479452,,0,,1,90,184,125,Central South Indiana,Region H,Environmental Services Asst,3.25,4,3.83,4
,Cook,Dining Services,,S,12,0,,860,2.356164384,,0,,1,90,99,166,Central South Indiana,Region H,Cook,5,5,5,5
,Director of Social Services,Director,40,S,18.03,1,949,949,2.6,200010,0,H7L,1,180,182,424,North Ohio,Region A,Director of Social Services,4.38,4.63,3.83,4
,Director of Health Services,Director,,M,43.27,1,,533,1.460273973,,0,,1,30,-150,125,Central South Indiana,Region H,Director of Health Services,4.38,4.38,4,4
,Dining Services Assistant,Dining Services,,S,10.45,1,,740,2.02739726,,0,,1,180,186,156,North Indiana,Region F,Dining Services Assistant,5,5,4.67,5
,AP/Payroll Coordinator,Finance,,M,21.3,1,,741,2.030136986,,0,,1,180,187,508,North Michigan,Region B,AP/Payroll Coordinator,5,5,5,5
,Environmental Services Asst,Environmental Services Asst,,M,12.77,1,,664,1.819178082,,0,,1,90,95,122,Closed,CLOSED,Environmental Services Asst,3.75,3.25,3.67,3
,Environmental Services Asst,Environmental Services Asst,,M,12.77,1,,664,1.819178082,,0,,1,90,95,122,Closed,CLOSED,Environmental Services Asst,3.75,3.25,3.67,3
,Environmental Services Asst,Environmental Services Asst,,M,11.42,1,,813,2.22739726,,0,,1,180,186,130,North Indiana,Region F,Environmental Services Asst,4,3.38,3.5,4
,LPN-Weekend,Other,,D,20.97,1,,601,1.646575342,,0,,1,90,34,166,Central South Indiana,Region H,LPN-Weekend,5,5,5,5
,Cook,Dining Services,,S,11,1,,594,1.62739726,,0,,1,30,31,414,North Ohio,Region A,Cook,5,5,5,5
,Environmental Services Asst,Environmental Services Asst,,S,10,1,,517,1.416438356,,0,,1,30,29,107,Southeast Indiana,Region I,Environmental Services Asst,5,5,4,4
,Customer Service Specialist,Customer Service Specialist,,M,14,1,,656,1.797260274,,0,,1,180,183,508,North Michigan,Region B,Customer Service Specialist,4.13,3.88,4,4
,Dining Services Assistant,Dining Services,,M,10.23,0,,516,1.41369863,,0,,1,30,28,140,North Indiana,Region F,Dining Services Assistant,5,5,4,5
,Environmental Services Asst,Environmental Services Asst,,S,10.46,1,,2945,8.068493151,,0,,1,30,2513,174,Central South Indiana,Region H,Environmental Services Asst,4.5,4.88,3.67,4
,Floor Technician,Technician,,M,10.45,0,,678,1.857534247,,0,,1,180,182,106,North Central Indiana,Region E,Floor Technician,4.38,4.75,3.17,4
,Licensed Practical Nurse,Licensed Practical Nurse,40,S,21.96,1,671,671,1.838356164,,0,H7L,1,90,95,408,North Ohio,Region A,Licensed Practical Nurse,4.38,4.38,4,3
,Guest Relations,Guest Relations,,M,11.7,0,,873,2.391780822,,0,,1,90,93,131,Southwest Indiana,Region C,Guest Relations,4.75,4.88,4.5,5
,Dining Services Assistant,Dining Services,,S,12.36,1,,813,2.22739726,,0,,1,30,31,126,South Kentucky,Region D,Dining Services Assistant,4.13,4.5,4.17,4
,Licensed Practical Nurse,Licensed Practical Nurse,,M,20.18,0,,952,2.608219178,,0,,1,90,100,507,North Michigan,Region B,Licensed Practical Nurse,3.63,4.5,3.5,3
,Environmental Services Asst,Environmental Services Asst,,S,11.5,0,,759,2.079452055,,0,,1,90,94,101,Southwest Indiana,Region C,Environmental Services Asst,3.75,4.63,3,3
,Director of Environmental Svcs,Director,,S,13.99,1,,832,2.279452055,,0,,1,180,186,114,South Kentucky,Region D,Director of Environmental Svcs,5,5,4.83,4
,Dining Services Assistant,Dining Services,,M,9,0,,846,2.317808219,,0,,1,30,30,110,Southwest Indiana,Region C,Dining Services Assistant,5,5,5,5
,Activities Associate,Activities Associate,40,M,12,1,69,1046,2.865753425,600002,0,H7L,1,365,361,411,North Ohio,Region A,Activities Associate,4.63,4.88,4.83,4
,Dining Services Assistant,Dining Services,,S,11,0,,337,0.923287671,,0,,1,30,-232,133,North Central Indiana,Region E,Dining Services Assistant,5,3.5,3.67,4
,Licensed Practical Nurse,Licensed Practical Nurse,5,M,23.69,0,304,693,1.898630137,100008,0,H7L,1,90,98,422,North Ohio,Region A,Licensed Practical Nurse,4.63,3.63,3.67,4
,Licensed Practical Nurse,Licensed Practical Nurse,,M,17.75,1,,699,1.915068493,,0,,1,0,188,419,South Ohio,Region G,Licensed Practical Nurse,2.5,2,2.5,2
,Life Enrichment Director,Director,,S,19.13,1,,952,2.608219178,,0,,1,90,95,101,Southwest Indiana,Region C,Life Enrichment Director,4,0,3,4
,Licensed Practical Nurse,Licensed Practical Nurse,,S,20.98,1,,1168,3.2,,0,,1,90,93,151,Southeast Indiana,Region I,Licensed Practical Nurse,5,5,4.83,4
,Licensed Practical Nurse,Licensed Practical Nurse,5,S,20.34,0,1140,1140,3.123287671,100008,0,H7L,1,30,29,151,Southeast Indiana,Region I,Licensed Practical Nurse,5,4,3.83,4
,Director of Social Services,Director,,S,21.63,1,,883,2.419178082,,0,,1,90,190,506,North Michigan,Region B,Director of Social Services,5,0,4.67,5
,Licensed Practical Nurse,Licensed Practical Nurse,,M,21.75,1,,1118,3.063013699,,0,,1,365,373,504,North Michigan,Region B,Licensed Practical Nurse,5,4,0,4
,Director of Social Services,Director,,S,21.39,1,,712,1.950684932,,0,,1,30,29,132,North Indiana,Region F,Director of Social Services,4.63,4.88,4.33,4
,Life Enrichment Director,Director,,M,15,1,,867,2.375342466,,0,,1,180,184,130,North Indiana,Region F,Life Enrichment Director,5,5,5,5
,Dining Services Assistant,Dining Services,40,S,10.3,1,144,766,2.098630137,,0,H7L,1,90,119,133,North Central Indiana,Region E,Dining Services Assistant,5,5,5,4
,Customer Service Specialist,Customer Service Specialist,,S,15.66,1,,748,2.049315068,,0,,1,180,185,129,Southwest Indiana,Region C,Customer Service Specialist,3.13,5,4.17,5
,LPN-Weekend,Other,,M,24.5,1,,2826,7.742465753,,0,,1,30,2278,154,South Kentucky,Region D,LPN-Weekend,3,2.88,2.17,1
,Licensed Practical Nurse,Licensed Practical Nurse,,S,20.37,1,,594,1.62739726,,0,,1,30,31,163,Southwest Indiana,Region C,Licensed Practical Nurse,4.75,3,3.83,4
,Licensed Practical Nurse,Licensed Practical Nurse,,S,25.59,0,,517,1.416438356,,0,,1,30,32,122,Closed,CLOSED,Licensed Practical Nurse,0,0,1,1
,Assistant Director Health Svcs,Director,,M,36.54,1,,840,2.301369863,,0,,1,365,366,416,Central Ohio,Region J,Assistant Director Health Svcs,4.75,4.63,4.33,3
,Environmental Services Asst,Environmental Services Asst,,M,10.73,1,,559,1.531506849,,0,,1,90,91,174,Central South Indiana,Region H,Environmental Services Asst,5,5,4.83,5
,Legacy Neighborhood Director,Director,,M,26.78,1,,876,2.4,,0,,1,90,94,503,North Michigan,Region B,Legacy Neighborhood Director,4.13,4.57,4,4
,Director of Health Services,Director,,S,43.27,1,,830,2.273972603,,0,,1,30,37,166,Central South Indiana,Region H,Director of Health Services,5,5,4.17,4
,Licensed Practical Nurse,Licensed Practical Nurse,,M,18.27,1,,1042,2.854794521,,0,,1,90,100,105,Southeast Indiana,Region I,Licensed Practical Nurse,4.5,4.63,4.5,5
,Assistant Director Health Svcs,Director,,M,36.54,1,,840,2.301369863,,0,,1,30,48,416,Central Ohio,Region J,Assistant Director Health Svcs,5,5,5,4
,Life Enrichment Director,Director,,S,15.56,1,,692,1.895890411,,0,,1,30,33,132,North Indiana,Region F,Life Enrichment Director,4.25,5,3.67,4
,Dining Services Assistant,Dining Services,,S,9.5,0,,678,1.857534247,,0,,1,30,34,103,Southwest Indiana,Region C,Dining Services Assistant,4,4,3.83,5
,Environmental Services Asst,Environmental Services Asst,,S,10.77,0,,748,2.049315068,,0,,1,90,92,165,Central South Indiana,Region H,Environmental Services Asst,4.38,4.63,0,0
,LPN-Weekend,Other,,S,26.4,1,,824,2.257534247,,0,,1,30,33,146,South Kentucky,Region D,LPN-Weekend,3.63,4,4,4
,Dining Services Assistant,Dining Services,,M,10.45,0,,614,1.682191781,,0,,1,30,28,145,South Kentucky,Region D,Dining Services Assistant,3.88,3.75,3.17,4
,Dining Services Assistant,Dining Services,,S,11.3,1,,539,1.476712329,,0,,1,30,28,148,South Kentucky,Region D,Dining Services Assistant,5,5,5,5
,Transportation Associate,Transportation Associate,,S,11.26,1,,614,1.682191781,,0,,1,30,29,509,North Michigan,Region B,Transportation Associate,4.75,5,4.17,3
,Guest Relations,Guest Relations,,M,13.1,0,,594,1.62739726,,0,,1,90,99,148,South Kentucky,Region D,Guest Relations,5,5,5,5
,Licensed Practical Nurse,Licensed Practical Nurse,,S,17.78,0,,937,2.567123288,,0,,1,90,94,430,Central Ohio,Region J,Licensed Practical Nurse,4.13,4.25,4.67,4
,Dining Services Assistant,Dining Services,,S,10.3,0,,937,2.567123288,,0,,1,90,94,128,North Central Indiana,Region E,Dining Services Assistant,4.75,4.75,4.5,4
,Licensed Practical Nurse,Licensed Practical Nurse,,S,16.98,0,,1028,2.816438356,,0,,1,180,190,129,Southwest Indiana,Region C,Licensed Practical Nurse,3.13,4.63,2.67,3
,Licensed Practical Nurse,Licensed Practical Nurse,,M,22,0,,1391,3.810958904,,0,,1,365,364,173,Central South Indiana,Region H,Licensed Practical Nurse,5,5,3.5,3
,Environmental Services Asst,Environmental Services Asst,,M,9,0,,790,2.164383562,,0,,1,30,34,150,Southeast Indiana,Region I,Environmental Services Asst,3.63,3,3,4
